SAT_band_1,SAT_band_2,SAT_band_3,SAT_band_4,sensor_id,UAV_band_1,UAV_band_2,UAV_band_3,UAV_band_4
870.0,718.0,1289.0,3255.0,0,2088.0,1755.0,4984.0,6112.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2088.0,1755.0,4984.0,6112.0
870.0,718.0,1289.0,3255.0,0,1677.0,1067.0,3506.0,4058.0
0.08872249722480774,0.08415749669075012,0.0,0.34139248728752136,1,1677.0,1067.0,3506.0,4058.0
907.0,919.0,1289.0,3081.0,0,1723.0,1685.0,2760.0,2264.0
0.08872249722480774,0.08415749669075012,0.0,0.34139248728752136,1,1723.0,1685.0,2760.0,2264.0
1120.0,1198.0,1582.0,2636.0,0,2159.0,1827.0,5455.0,6524.0
0.08872249722480774,0.08415749669075012,0.0,0.34139248728752136,1,2159.0,1827.0,5455.0,6524.0
1298.0,1570.0,1582.0,2501.0,0,3721.0,3461.0,4846.0,5463.0
0.10291250050067902,0.11311499774456024,0.0,0.3353149890899658,1,3721.0,3461.0,4846.0,5463.0
1420.0,1712.0,1891.0,2408.0,0,3682.0,3728.0,4825.0,5331.0
0.10291250050067902,0.11311499774456024,0.0,0.3353149890899658,1,3682.0,3728.0,4825.0,5331.0
1420.0,1712.0,1891.0,2408.0,0,3628.0,4464.0,5786.0,5422.0
0.10291250050067902,0.11311499774456024,0.0,0.3353149890899658,1,3628.0,4464.0,5786.0,5422.0
1560.0,2014.0,1891.0,2928.0,0,4181.0,4927.0,6381.0,5110.0
0.11800999939441681,0.12329000234603882,0.0,0.34953251481056213,1,4181.0,4927.0,6381.0,5110.0
2030.0,2060.0,1990.0,2778.0,0,3922.0,4219.0,5351.0,4616.0
0.11800999939441681,0.12329000234603882,0.0,0.34953251481056213,1,3922.0,4219.0,5351.0,4616.0
2298.0,2348.0,1990.0,3056.0,0,5565.0,5849.0,6893.0,6959.0
0.11800999939441681,0.12329000234603882,0.0,0.34953251481056213,1,5565.0,5849.0,6893.0,6959.0
2478.0,2448.0,2203.0,3388.0,0,5709.0,6086.0,7134.0,7020.0
0.1421550065279007,0.12664499878883362,0.0,0.3719725012779236,1,5709.0,6086.0,7134.0,7020.0
2558.0,2566.0,2203.0,3436.0,0,5922.0,6353.0,7536.0,7422.0
0.1421550065279007,0.12664499878883362,0.0,0.3719725012779236,1,5922.0,6353.0,7536.0,7422.0
2558.0,2566.0,2203.0,3436.0,0,4721.0,4909.0,6477.0,6876.0
0.1421550065279007,0.12664499878883362,0.0,0.3719725012779236,1,4721.0,4909.0,6477.0,6876.0
2012.0,2342.0,2455.0,3343.0,0,4631.0,4888.0,7149.0,7874.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,4631.0,4888.0,7149.0,7874.0
2504.0,2532.0,2455.0,3224.0,0,5522.0,5897.0,7187.0,6732.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5522.0,5897.0,7187.0,6732.0
2626.0,2832.0,2709.0,3300.0,0,5313.0,5516.0,6546.0,5926.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5313.0,5516.0,6546.0,5926.0
2534.0,2796.0,2709.0,3452.0,0,6390.0,6999.0,9065.0,8790.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,6390.0,6999.0,9065.0,8790.0
2534.0,2796.0,2709.0,3452.0,0,4901.0,5159.0,7522.0,7905.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,4901.0,5159.0,7522.0,7905.0
2356.0,2524.0,2716.0,3432.0,0,5193.0,5455.0,7539.0,7535.0
0.15970000624656677,0.1648699939250946,0.0,0.37463998794555664,1,5193.0,5455.0,7539.0,7535.0
2276.0,2352.0,2716.0,3392.0,0,4769.0,4993.0,7387.0,7944.0
0.14608749747276306,0.16536499559879303,0.0,0.3793424963951111,1,4769.0,4993.0,7387.0,7944.0
2182.0,2288.0,2571.0,3427.0,0,4365.0,4381.0,7142.0,8431.0
0.14608749747276306,0.16536499559879303,0.0,0.3793424963951111,1,4365.0,4381.0,7142.0,8431.0
1982.0,2078.0,2571.0,3397.0,0,4098.0,3995.0,6885.0,8423.0
0.14608749747276306,0.16536499559879303,0.0,0.3793424963951111,1,4098.0,3995.0,6885.0,8423.0
2136.0,2160.0,2411.0,3380.0,0,3980.0,3816.0,6684.0,8197.0
0.18161749839782715,0.19803500175476074,0.0,0.37062498927116394,1,3980.0,3816.0,6684.0,8197.0
2136.0,2160.0,2411.0,3380.0,0,3817.0,3619.0,6353.0,7771.0
0.18161749839782715,0.19803500175476074,0.0,0.37062498927116394,1,3817.0,3619.0,6353.0,7771.0
986.0,996.0,1479.0,2676.0,0,2060.0,1549.0,5000.0,9397.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2060.0,1549.0,5000.0,9397.0
961.0,960.0,1481.0,2778.0,0,2086.0,1549.0,4924.0,8852.0
0.09180250018835068,0.09042750298976898,0.0,0.33402249217033386,1,2086.0,1549.0,4924.0,8852.0
